action,align_mode,ask,bid,bos,bos_strength,breakevens,delta,dte,dtf_dir,entry,entry_model,expiry,greeks_conf,greeks_max_lots,htf_align,htf_dir,is_live,iv,iv_pct,iv_samples,kite_symbol,legs_json,lot_size,ltf_dir,ltp,margin_est,max_loss,max_lots,max_profit,mid,mkt_bias,mkt_risk_off,mkt_strength,net_premium,notes,pass_caps,quote_ts,reason,regime,regime_conf,right,risk_lots,score,sent_mult,session,side,signal_strength,sl,spot_symbol,spread_pct,strategy_type,strike,target,theta_day,time_stop_min,tradingsymbol,ts_signal,underlying,vega_1pct
BUY_PE,hard,56.85,55.35,NONE,0.0,,-0.8919895112610855,0,,56.85,ask,2026-02-24,high,0,True,DOWN,False,1.9872671430740358,0.5,2,NFO:ADANIGREEN26FEB1020PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":1020,""tradingsymbol"":""ADANIGREEN26FEB1020PE"",""instrument_token"":15104514,""bid"":55.35,""ask"":56.85,""mid"":56.1,""ltp"":56.1,""oi"":53400.0,""volume"":60600.0,""spread_pct"":0.026737967914438502,""price_used"":56.85,""tag"":""long"",""iv"":1.9872671430740358,""delta"":-0.8919895112610855,""gamma"":0.0044482316882516835,""vega_1pct"":0.03896199408311818,""theta_day"":-22.305077993882247,""greeks_conf"":""high""}]",600,DOWN,56.1,34110.0,56.85,0,,56.1,BEARISH,True,0.6875,56.85,adx=16.5 | ivp=0.50 | dte=0 | spr=0.027 | fallback single-leg,False,,Trend DOWN but ADX<18. Trigger SHORT when ADX>=18 AND RSI<=48.,TREND,0.829445165073893,PE,0,-0.9826075762065555,1.136625,MID,SHORT,0.9826075762065555,28.425,NSE:ADANIGREEN,0.026737967914438502,BUY_PE,1020,102.33,-22.305077993882247,90,ADANIGREEN26FEB1020PE,None,ADANIGREEN,0.03896199408311818
BUY_PE,hard,45.35,42.75,NONE,0.0,,-0.922909269535932,0,,45.35,ask,2026-02-24,high,0,True,DOWN,False,0.4823693727645874,1.0,2,NFO:GRASIM26FEB2900PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":2900,""tradingsymbol"":""GRASIM26FEB2900PE"",""instrument_token"":25866754,""bid"":42.75,""ask"":45.35,""mid"":44.05,""ltp"":44.05,""oi"":42750.0,""volume"":15500.0,""spread_pct"":0.05902383654937574,""price_used"":45.35,""tag"":""long"",""iv"":0.4823693727645874,""delta"":-0.922909269535932,""gamma"":0.004841636056715118,""vega_1pct"":0.0894670055253441,""theta_day"":-12.154933927105228,""greeks_conf"":""high""}]",250,DOWN,44.05,11337.5,45.35,0,,44.05,BEARISH,True,0.6875,45.35,adx=12.3 | ivp=1.00 | dte=0 | spr=0.059 | fallback single-leg,False,,Trend DOWN but ADX<18. Trigger SHORT when ADX>=18 AND RSI<=48.,VOLATILE,1.0,PE,0,-0.8360507387012932,1.136625,MID,SHORT,0.8360507387012932,22.675,NSE:GRASIM,0.05902383654937574,BUY_PE,2900,81.63000000000001,-12.154933927105228,90,GRASIM26FEB2900PE,None,GRASIM,0.0894670055253441
BUY_PE,hard,213.95,211.15,NONE,0.0,,-0.8727830163998238,0,,213.95,ask,2026-02-24,high,0,True,DOWN,True,1.9598394752197268,1.0,2,NFO:HAL26FEB4200PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":4200,""tradingsymbol"":""HAL26FEB4200PE"",""instrument_token"":24524034,""bid"":211.15,""ask"":213.95,""mid"":212.55,""ltp"":212.55,""oi"":105600.0,""volume"":94650.0,""spread_pct"":0.013173370971536029,""price_used"":213.95,""tag"":""long"",""iv"":1.9598394752197268,""delta"":-0.8727830163998238,""gamma"":0.0012277232295238103,""vega_1pct"":0.18048490652866056,""theta_day"":-102.63967201209468,""greeks_conf"":""high""}]",150,DOWN,212.55,32092.5,213.95,0,,212.55,BEARISH,True,0.6875,213.95,adx=36.0 | ivp=1.00 | dte=0 | spr=0.013 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.4508099533824956,1.136625,MID,SHORT,1.4508099533824956,106.975,NSE:HAL,0.013173370971536029,BUY_PE,4200,385.11,-102.63967201209468,90,HAL26FEB4200PE,None,HAL,0.18048490652866056
BUY_PE,hard,37.95,37.2,NONE,0.0,,-0.98196006406333,0,,37.95,ask,2026-02-24,high,0,True,DOWN,True,0.5955514179992676,1.0,2,NFO:HCLTECH26FEB1400PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":1400,""tradingsymbol"":""HCLTECH26FEB1400PE"",""instrument_token"":24731650,""bid"":37.2,""ask"":37.95,""mid"":37.575,""ltp"":37.575,""oi"":154350.0,""volume"":869750.0,""spread_pct"":0.01996007984031936,""price_used"":37.95,""tag"":""long"",""iv"":0.5955514179992676,""delta"":-0.98196006406333,""gamma"":0.0025233125100307284,""vega_1pct"":0.013089792595773093,""theta_day"":-2.04982546930782,""greeks_conf"":""high""}]",350,DOWN,37.575,13282.500000000002,37.95,0,,37.575,BEARISH,True,0.6875,37.95,adx=47.8 | ivp=1.00 | dte=0 | spr=0.020 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.6407980939120537,1.136625,MID,SHORT,1.6407980939120537,18.975,NSE:HCLTECH,0.01996007984031936,BUY_PE,1400,68.31,-2.04982546930782,90,HCLTECH26FEB1400PE,None,HCLTECH,0.013089792595773093
BUY_PE,hard,189.4,179.05,NONE,0.0,,-0.999999999837337,0,,189.4,ask,2026-02-24,low,0,True,DOWN,True,0.5,1.0,2,NFO:HDFCAMC26FEB2900PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":2900,""tradingsymbol"":""HDFCAMC26FEB2900PE"",""instrument_token"":26594562,""bid"":179.05,""ask"":189.4,""mid"":184.22500000000002,""ltp"":184.22500000000002,""oi"":28800.0,""volume"":19500.0,""spread_pct"":0.05618130004071105,""price_used"":189.4,""tag"":""long"",""iv"":0.5,""delta"":-0.999999999837337,""gamma"":3.56955066755163e-11,""vega_1pct"":6.144808333503876e-10,""theta_day"":0.4766988193654018,""greeks_conf"":""low""}]",300,DOWN,184.22500000000002,56820.0,189.4,0,,184.22500000000002,BEARISH,True,0.6875,189.4,adx=24.3 | ivp=1.00 | dte=0 | spr=0.056 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.0749347617752374,1.136625,MID,SHORT,1.0749347617752374,94.7,NSE:HDFCAMC,0.05618130004071105,BUY_PE,2900,340.92,0.4766988193654018,90,HDFCAMC26FEB2900PE,None,HDFCAMC,6.144808333503876e-10
BUY_CE,hard,29.5,28.45,NONE,0.0,,0.9999358079599148,0,,29.5,ask,2026-02-24,low,0,True,UP,False,0.5,1.0,2,NFO:HDFCLIFE26FEB710CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":710,""tradingsymbol"":""HDFCLIFE26FEB710CE"",""instrument_token"":26934530,""bid"":28.45,""ask"":29.5,""mid"":28.975,""ltp"":28.975,""oi"":231000.0,""volume"":166100.0,""spread_pct"":0.03623813632441762,""price_used"":29.5,""tag"":""long"",""iv"":0.5,""delta"":0.9999358079599148,""gamma"":3.2548205633101524e-05,""vega_1pct"":4.180591480341063e-05,""theta_day"":-0.12280511857230703,""greeks_conf"":""low""}]",1100,UP,28.975,32450.0,29.5,0,,28.975,BEARISH,True,0.6875,29.5,adx=21.2 | ivp=1.00 | dte=0 | spr=0.036 | fallback single-leg,False,,Trigger LONG when RSI closes >= 52 AND price closes above EMA_fast.,VOLATILE,1.0,CE,0,0.6003784707251892,0.8195,MID,LONG,0.6003784707251892,14.75,NSE:HDFCLIFE,0.03623813632441762,BUY_CE,710,53.1,-0.12280511857230703,90,HDFCLIFE26FEB710CE,None,HDFCLIFE,4.180591480341063e-05
BUY_PE,hard,22.65,22.05,NONE,0.0,,-0.8024041857906589,0,,22.65,ask,2026-02-24,high,0,True,DOWN,False,1.1438377463302611,0.5,2,NFO:HINDALCO26FEB940PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":940,""tradingsymbol"":""HINDALCO26FEB940PE"",""instrument_token"":25396482,""bid"":22.05,""ask"":22.65,""mid"":22.35,""ltp"":22.35,""oi"":214900.0,""volume"":106400.0,""spread_pct"":0.02684563758389252,""price_used"":22.65,""tag"":""long"",""iv"":1.1438377463302611,""delta"":-0.8024041857906589,""gamma"":0.012193501367335689,""vega_1pct"":0.05538246026023553,""theta_day"":-18.37635817732721,""greeks_conf"":""high""}]",700,DOWN,22.35,15854.999999999998,22.65,0,,22.35,BEARISH,True,0.6875,22.65,adx=17.7 | ivp=0.50 | dte=0 | spr=0.027 | fallback single-leg,False,,Trend DOWN but ADX<18. Trigger SHORT when ADX>=18 AND RSI<=48.,TREND,0.8866777421527599,PE,0,-1.0031881409441845,1.136625,MID,SHORT,1.0031881409441845,11.325,NSE:HINDALCO,0.02684563758389252,BUY_PE,940,40.769999999999996,-18.37635817732721,90,HINDALCO26FEB940PE,None,HINDALCO,0.05538246026023553
BUY_PE,hard,15.37,15.05,NONE,0.0,,-0.9999999999996937,0,,15.37,ask,2026-02-24,low,0,True,DOWN,True,0.5,0.5,2,NFO:HUDCO26FEB207.5PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":208,""tradingsymbol"":""HUDCO26FEB207.5PE"",""instrument_token"":27656450,""bid"":15.05,""ask"":15.37,""mid"":15.21,""ltp"":15.21,""oi"":119325.0,""volume"":11100.0,""spread_pct"":0.0210387902695594,""price_used"":15.37,""tag"":""long"",""iv"":0.5,""delta"":-0.9999999999996937,""gamma"":1.0780947928146472e-12,""vega_1pct"":9.354995243116345e-14,""theta_day"":0.03419081893356495,""greeks_conf"":""low""}]",2775,DOWN,15.21,42651.75,15.37,0,,15.21,BEARISH,True,0.6875,15.37,adx=29.5 | ivp=0.50 | dte=0 | spr=0.021 | fallback single-leg,False,,LIVE signal,TREND,0.9512526497101021,PE,0,-1.2445356371800278,1.136625,MID,SHORT,1.2445356371800278,7.685,NSE:HUDCO,0.0210387902695594,BUY_PE,208,27.666,0.03419081893356495,90,HUDCO26FEB207.5PE,None,HUDCO,9.354995243116345e-14
BUY_PE,hard,58.3,57.5,NONE,0.0,,-0.948002827629233,0,,58.3,ask,2026-02-24,high,0,True,DOWN,True,1.133957682388306,1.0,2,NFO:ICICIBANK26FEB1450PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":1450,""tradingsymbol"":""ICICIBANK26FEB1450PE"",""instrument_token"":27807490,""bid"":57.5,""ask"":58.3,""mid"":57.9,""ltp"":57.9,""oi"":496300.0,""volume"":305200.0,""spread_pct"":0.01381692573402413,""price_used"":58.3,""tag"":""long"",""iv"":1.133957682388306,""delta"":-0.948002827629233,""gamma"":0.003111401482965851,""vega_1pct"":0.032088033079428965,""theta_day"":-10.405175111904454,""greeks_conf"":""high""}]",700,DOWN,57.9,40810.0,58.3,0,,57.9,BEARISH,True,0.6875,58.3,adx=20.9 | ivp=1.00 | dte=0 | spr=0.014 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.209719520108608,1.136625,MID,SHORT,1.209719520108608,29.15,NSE:ICICIBANK,0.01381692573402413,BUY_PE,1450,104.94,-10.405175111904454,90,ICICIBANK26FEB1450PE,None,ICICIBANK,0.032088033079428965
BUY_PE,hard,9.46,9.35,NONE,0.0,,-0.9528717104264064,0,,9.46,ask,2026-02-24,low,0,True,DOWN,True,3.342285487792969,1.0,2,NFO:IDFCFIRSTB26FEB80PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":80,""tradingsymbol"":""IDFCFIRSTB26FEB80PE"",""instrument_token"":26362882,""bid"":9.35,""ask"":9.46,""mid"":9.405000000000001,""ltp"":9.405000000000001,""oi"":9154425.0,""volume"":1150100.0,""spread_pct"":0.011695906432748666,""price_used"":9.46,""tag"":""long"",""iv"":3.342285487792969,""delta"":-0.9528717104264064,""gamma"":0.019232678387521594,""vega_1pct"":0.001505411339641938,""theta_day"":-1.4580673581247643,""greeks_conf"":""low""}]",9275,DOWN,9.405000000000001,87741.50000000001,9.46,0,,9.405000000000001,BEARISH,True,0.6875,9.46,adx=41.2 | ivp=1.00 | dte=0 | spr=0.012 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.3042298734764455,1.136625,MID,SHORT,1.3042298734764455,4.73,NSE:IDFCFIRSTB,0.011695906432748666,BUY_PE,80,17.028000000000002,-1.4580673581247643,90,IDFCFIRSTB26FEB80PE,None,IDFCFIRSTB,0.001505411339641938
BUY_CE,hard,9.01,8.65,NONE,0.0,,0.9999999999959772,0,,9.01,ask,2026-02-24,low,0,True,UP,False,0.5,1.0,2,NFO:IEX26FEB116CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":116,""tradingsymbol"":""IEX26FEB116CE"",""instrument_token"":28641538,""bid"":8.65,""ask"":9.01,""mid"":8.83,""ltp"":8.83,""oi"":97500.0,""volume"":7500.0,""spread_pct"":0.04077010192525475,""price_used"":9.01,""tag"":""long"",""iv"":0.5,""delta"":0.9999999999959772,""gamma"":2.076523037425583e-11,""vega_1pct"":7.590093295847334e-13,""theta_day"":-0.01906795712303417,""greeks_conf"":""low""}]",3750,UP,8.83,33787.5,9.01,0,,8.83,BEARISH,True,0.6875,9.01,adx=31.8 | ivp=1.00 | dte=0 | spr=0.041 | fallback single-leg,False,,Trigger LONG when RSI closes >= 52 AND price closes above EMA_fast.,VOLATILE,1.0,CE,0,0.7038124781402263,0.8195,MID,LONG,0.7038124781402263,4.505,NSE:IEX,0.04077010192525475,BUY_CE,116,16.218,-0.01906795712303417,90,IEX26FEB116CE,None,IEX,7.590093295847334e-13
BUY_PE,hard,60.45,60.15,NONE,0.0,,-0.9031027459002821,0,,60.45,ask,2026-02-24,low,0,True,DOWN,True,2.8961185848388675,0.5,2,NFO:INDHOTEL26FEB730PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":730,""tradingsymbol"":""INDHOTEL26FEB730PE"",""instrument_token"":28937474,""bid"":60.15,""ask"":60.45,""mid"":60.3,""ltp"":60.3,""oi"":28000.0,""volume"":15000.0,""spread_pct"":0.004975124378109524,""price_used"":60.45,""tag"":""long"",""iv"":2.8961185848388675,""delta"":-0.9031027459002821,""gamma"":0.004073488932187421,""vega_1pct"":0.02492968713721373,""theta_day"":-20.997711304987117,""greeks_conf"":""low""}]",1000,DOWN,60.3,60450.0,60.45,0,,60.3,BEARISH,True,0.6875,60.45,adx=18.9 | ivp=0.50 | dte=0 | spr=0.005 | fallback single-leg,False,,LIVE signal,TREND,0.8810934391466754,PE,0,-1.0887085886593417,1.136625,MID,SHORT,1.0887085886593417,30.225,NSE:INDHOTEL,0.004975124378109524,BUY_PE,730,108.81,-20.997711304987117,90,INDHOTEL26FEB730PE,None,INDHOTEL,0.02492968713721373
BUY_CE,hard,64.9,63.25,NONE,0.0,,0.9999999999122903,0,,64.9,ask,2026-02-24,low,0,True,UP,True,0.5,1.0,2,NFO:INDIANB26FEB920CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":920,""tradingsymbol"":""INDIANB26FEB920CE"",""instrument_token"":26582786,""bid"":63.25,""ask"":64.9,""mid"":64.075,""ltp"":64.075,""oi"":201000.0,""volume"":31000.0,""spread_pct"":0.025751072961373477,""price_used"":64.9,""tag"":""long"",""iv"":0.5,""delta"":0.9999999999122903,""gamma"":5.369837570787956e-11,""vega_1pct"":1.222246265726267e-10,""theta_day"":-0.15122864319078522,""greeks_conf"":""low""}]",1000,UP,64.075,64900.00000000001,64.9,0,,64.075,BEARISH,True,0.6875,64.9,adx=33.0 | ivp=1.00 | dte=0 | spr=0.026 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,CE,0,0.8601587795450008,0.8195,MID,LONG,0.8601587795450008,32.45,NSE:INDIANB,0.025751072961373477,BUY_CE,920,116.82000000000001,-0.15122864319078522,90,INDIANB26FEB920CE,None,INDIANB,1.222246265726267e-10
BUY_PE,hard,169.95,166.1,NONE,0.0,,-0.865354445649697,0,,169.95,ask,2026-02-24,high,0,True,DOWN,True,1.3312871641016006,0.5,2,NFO:INDIGO26FEB5000PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":5000,""tradingsymbol"":""INDIGO26FEB5000PE"",""instrument_token"":26718722,""bid"":166.1,""ask"":169.95,""mid"":168.02499999999998,""ltp"":168.02499999999998,""oi"":70350.0,""volume"":13050.0,""spread_pct"":0.022913256955810115,""price_used"":169.95,""tag"":""long"",""iv"":1.3312871641016006,""delta"":-0.865354445649697,""gamma"":0.0015535999809885297,""vega_1pct"":0.2270994018354022,""theta_day"":-87.68649104925801,""greeks_conf"":""high""}]",150,DOWN,168.02499999999998,25492.5,169.95,0,,168.02499999999998,BEARISH,True,0.6875,169.95,adx=27.5 | ivp=0.50 | dte=0 | spr=0.023 | fallback single-leg,False,,LIVE signal,TREND,0.962844291979281,PE,0,-1.4302213373378403,1.136625,MID,SHORT,1.4302213373378403,84.975,NSE:INDIGO,0.022913256955810115,BUY_PE,5000,305.90999999999997,-87.68649104925801,90,INDIGO26FEB5000PE,None,INDIGO,0.2270994018354022
BUY_PE,hard,25.9,25.05,NONE,0.0,,-0.8207846538118942,0,,25.9,ask,2026-02-24,high,0,True,DOWN,False,1.2221534655303956,1.0,2,NFO:INDUSINDBK26FEB950PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":950,""tradingsymbol"":""INDUSINDBK26FEB950PE"",""instrument_token"":29298178,""bid"":25.05,""ask"":25.9,""mid"":25.475,""ltp"":25.475,""oi"":170800.0,""volume"":15400.0,""spread_pct"":0.03336604514229628,""price_used"":25.9,""tag"":""long"",""iv"":1.2221534655303956,""delta"":-0.8207846538118942,""gamma"":0.010673488003666054,""vega_1pct"":0.05249415376954256,""theta_day"":-18.63166857148523,""greeks_conf"":""high""}]",700,DOWN,25.475,18130.0,25.9,0,,25.475,BEARISH,True,0.6875,25.9,adx=19.4 | ivp=1.00 | dte=0 | spr=0.033 | fallback single-leg,False,,Trigger SHORT when RSI closes <= 48 AND price closes below EMA_fast.,VOLATILE,1.0,PE,0,-0.9503967429499829,1.136625,MID,SHORT,0.9503967429499829,12.95,NSE:INDUSINDBK,0.03336604514229628,BUY_PE,950,46.62,-18.63166857148523,90,INDUSINDBK26FEB950PE,None,INDUSINDBK,0.05249415376954256
BUY_PE,hard,117.6,117.15,NONE,0.0,,-0.9999999999999999,0,,117.6,ask,2026-02-24,low,0,True,DOWN,True,0.5,1.0,2,NFO:INFY26FEB1400PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":1400,""tradingsymbol"":""INFY26FEB1400PE"",""instrument_token"":27008258,""bid"":117.15,""ask"":117.6,""mid"":117.375,""ltp"":117.375,""oi"":1180000.0,""volume"":259200.0,""spread_pct"":0.0038338658146963886,""price_used"":117.6,""tag"":""long"",""iv"":0.5,""delta"":-0.9999999999999999,""gamma"":4.71359442887324e-17,""vega_1pct"":1.809367174426629e-16,""theta_day"":0.2301305191567705,""greeks_conf"":""low""}]",400,DOWN,117.375,47040.0,117.6,0,,117.375,BEARISH,True,0.6875,117.6,adx=41.2 | ivp=1.00 | dte=0 | spr=0.004 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.3038876252677347,1.136625,MID,SHORT,1.3038876252677347,58.8,NSE:INFY,0.0038338658146963886,BUY_PE,1400,211.68,0.2301305191567705,90,INFY26FEB1400PE,None,INFY,1.809367174426629e-16
BUY_PE,hard,14.56,14.35,NONE,0.0,,-0.9460994528833782,0,,14.56,ask,2026-02-24,low,0,True,DOWN,False,3.8928224870605472,0.5,2,NFO:INOXWIND26FEB110PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":110,""tradingsymbol"":""INOXWIND26FEB110PE"",""instrument_token"":27055362,""bid"":14.35,""ask"":14.56,""mid"":14.455,""ltp"":14.455,""oi"":1462175.0,""volume"":185900.0,""spread_pct"":0.014527845036319672,""price_used"":14.56,""tag"":""long"",""iv"":3.8928224870605472,""delta"":-0.9460994528833782,""gamma"":0.013576658593598542,""vega_1pct"":0.00226780456525146,""theta_day"":-2.5650247904890153,""greeks_conf"":""low""}]",3575,DOWN,14.455,52052.0,14.56,0,,14.455,BEARISH,True,0.6875,14.56,adx=10.5 | ivp=0.50 | dte=0 | spr=0.015 | fallback single-leg,False,,Trend DOWN but ADX<18. Trigger SHORT when ADX>=18 AND RSI<=48.,TREND,0.6799298356321214,PE,0,-0.7466715470226871,1.136625,MID,SHORT,0.7466715470226871,7.28,NSE:INOXWIND,0.014527845036319672,BUY_PE,110,26.208000000000002,-2.5650247904890153,90,INOXWIND26FEB110PE,None,INOXWIND,0.00226780456525146
BUY_CE,hard,11.36,11.08,NONE,0.0,,0.9999999996868154,0,,11.36,ask,2026-02-24,low,0,True,UP,True,0.5,1.0,2,NFO:IOC26FEB167CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":167,""tradingsymbol"":""IOC26FEB167CE"",""instrument_token"":27206402,""bid"":11.08,""ask"":11.36,""mid"":11.219999999999999,""ltp"":11.219999999999999,""oi"":940875.0,""volume"":9750.0,""spread_pct"":0.024955436720142547,""price_used"":11.36,""tag"":""long"",""iv"":0.5,""delta"":0.9999999996868154,""gamma"":1.027517467246868e-09,""vega_1pct"":7.668742555961041e-11,""theta_day"":-0.027451294719105596,""greeks_conf"":""low""}]",4875,UP,11.219999999999999,55380.0,11.36,0,,11.219999999999999,BEARISH,True,0.6875,11.36,adx=55.1 | ivp=1.00 | dte=0 | spr=0.025 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,CE,0,1.0766928697122693,0.8195,MID,LONG,1.0766928697122693,5.68,NSE:IOC,0.024955436720142547,BUY_CE,167,20.448,-0.027451294719105596,90,IOC26FEB167CE,None,IOC,7.668742555961041e-11
BUY_PE,hard,9.45,9.26,NONE,0.0,,-0.9999999999999678,0,,9.45,ask,2026-02-24,low,0,True,DOWN,True,0.5,1.0,2,NFO:IRFC26FEB120PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":120,""tradingsymbol"":""IRFC26FEB120PE"",""instrument_token"":27505410,""bid"":9.26,""ask"":9.45,""mid"":9.355,""ltp"":9.355,""oi"":1806250.0,""volume"":34000.0,""spread_pct"":0.02030999465526451,""price_used"":9.45,""tag"":""long"",""iv"":0.5,""delta"":-0.9999999999999678,""gamma"":2.054304702599838e-13,""vega_1pct"":5.886329666626103e-15,""theta_day"":0.01972547331934412,""greeks_conf"":""low""}]",4250,DOWN,9.355,40162.5,9.45,0,,9.355,BEARISH,True,0.6875,9.45,adx=20.3 | ivp=1.00 | dte=0 | spr=0.020 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.019850476387671,1.136625,MID,SHORT,1.019850476387671,4.725,NSE:IRFC,0.02030999465526451,BUY_PE,120,17.009999999999998,0.01972547331934412,90,IRFC26FEB120PE,None,IRFC,5.886329666626103e-15
BUY_CE,hard,18.5,17.75,NONE,0.0,,0.7848863397058004,0,,18.5,ask,2026-02-24,high,0,True,UP,True,0.7602127925376891,1.0,2,NFO:JINDALSTEL26FEB1210CE,"[{""side"":""BUY"",""right"":""CE"",""strike"":1210,""tradingsymbol"":""JINDALSTEL26FEB1210CE"",""instrument_token"":30726658,""bid"":17.75,""ask"":18.5,""mid"":18.125,""ltp"":18.125,""oi"":40000.0,""volume"":31250.0,""spread_pct"":0.041379310344827586,""price_used"":18.5,""tag"":""long"",""iv"":0.7602127925376891,""delta"":0.7848863397058004,""gamma"":0.014499783381848888,""vega_1pct"":0.07749990898452892,""theta_day"":-17.39789938403015,""greeks_conf"":""high""}]",625,UP,18.125,11562.5,18.5,0,,18.125,BEARISH,True,0.6875,18.5,adx=24.8 | ivp=1.00 | dte=0 | spr=0.041 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,CE,0,0.9175756147411289,0.8195,MID,LONG,0.9175756147411289,9.25,NSE:JINDALSTEL,0.041379310344827586,BUY_CE,1210,33.300000000000004,-17.39789938403015,90,JINDALSTEL26FEB1210CE,None,JINDALSTEL,0.07749990898452892
BUY_PE,hard,15.15,14.75,NONE,0.0,,-0.8992849981010265,0,,15.15,ask,2026-02-24,high,0,True,DOWN,True,1.9567877180175786,1.0,2,NFO:JIOFIN26FEB270PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":270,""tradingsymbol"":""JIOFIN26FEB270PE"",""instrument_token"":27874050,""bid"":14.75,""ask"":15.15,""mid"":14.95,""ltp"":14.95,""oi"":1948150.0,""volume"":359550.0,""spread_pct"":0.02675585284280939,""price_used"":15.15,""tag"":""long"",""iv"":1.9567877180175786,""delta"":-0.8992849981010265,""gamma"":0.016307120700710425,""vega_1pct"":0.00975306470879352,""theta_day"":-5.545671106320692,""greeks_conf"":""high""}]",2350,DOWN,14.95,35602.5,15.15,0,,14.95,BEARISH,True,0.6875,15.15,adx=26.0 | ivp=1.00 | dte=0 | spr=0.027 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.2905035527429187,1.136625,MID,SHORT,1.2905035527429187,7.575,NSE:JIOFIN,0.02675585284280939,BUY_PE,270,27.27,-5.545671106320692,90,JIOFIN26FEB270PE,None,JIOFIN,0.00975306470879352
BUY_PE,hard,11.15,10.8,BOS_DOWN,0.2846251588309875,,-0.9367726929981268,0,,11.15,ask,2026-02-24,high,0,True,DOWN,True,0.6134041976318358,1.0,2,NFO:JUBLFOOD26FEB535PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":535,""tradingsymbol"":""JUBLFOOD26FEB535PE"",""instrument_token"":31676674,""bid"":10.8,""ask"":11.15,""mid"":10.975000000000001,""ltp"":10.975000000000001,""oi"":163750.0,""volume"":67500.0,""spread_pct"":0.031890660592255086,""price_used"":11.15,""tag"":""long"",""iv"":0.6134041976318358,""delta"":-0.9367726929981268,""gamma"":0.01784204534067339,""vega_1pct"":0.014071332635423497,""theta_day"":-2.4444979095723367,""greeks_conf"":""high""}]",1250,DOWN,10.975000000000001,13937.5,11.15,0,,10.975000000000001,BEARISH,True,0.6875,11.15,adx=22.6 | ivp=1.00 | dte=0 | spr=0.032 | fallback single-leg,False,,LIVE signal,VOLATILE,1.0,PE,0,-1.2375370274476865,1.136625,MID,SHORT,1.2375370274476865,5.575,NSE:JUBLFOOD,0.031890660592255086,BUY_PE,535,20.07,-2.4444979095723367,90,JUBLFOOD26FEB535PE,None,JUBLFOOD,0.014071332635423497
BUY_PE,hard,18.8,18.6,NONE,0.0,,-0.8481116488725753,0,,18.8,ask,2026-02-24,high,0,True,DOWN,False,1.8697363438262942,1.0,2,NFO:KALYANKJIL26FEB420PE,"[{""side"":""BUY"",""right"":""PE"",""strike"":420,""tradingsymbol"":""KALYANKJIL26FEB420PE"",""instrument_token"":28208642,""bid"":18.6,""ask"":18.8,""mid"":18.700000000000003,""ltp"":18.700000000000003,""oi"":273775.0,""volume"":22325.0,""spread_pct"":0.010695187165775362,""price_used"":18.8,""tag"":""long"",""iv"":1.8697363438262942,""delta"":-0.8481116488725753,""gamma"":0.01444151073710824,""vega_1pct"":0.020471182234116734,""theta_day"":-11.147824848583017,""greeks_conf"":""high""}]",1175,DOWN,18.700000000000003,22090.0,18.8,0,,18.700000000000003,BEARISH,True,0.6875,18.8,adx=14.8 | ivp=1.00 | dte=0 | spr=0.011 | fallback single-leg,False,,Trend DOWN but ADX<18. Trigger SHORT when ADX>=18 AND RSI<=48.,VOLATILE,1.0,PE,0,-0.8774541372220507,1.136625,MID,SHORT,0.8774541372220507,9.4,NSE:KALYANKJIL,0.010695187165775362,BUY_PE,420,33.84,-11.147824848583017,90,KALYANKJIL26FEB420PE,None,KALYANKJIL,0.020471182234116734
